isperson,iscycle,iscar,istruck,xmin,ymin,xmax,ymax,zloc,imageName
1,0,0,0,117,253,139,324,0.1707278763562621,simpleframe1634222021826
1,0,0,0,381,248,397,298,0.23770190923593001,simpleframe1634222021826
1,0,0,0,165,253,181,316,0.1805011598362774,simpleframe1634222021826
1,0,0,0,343,253,359,309,0.20281030642948572,simpleframe1634222021826
1,0,0,0,161,253,178,317,0.17996459302875514,simpleframe1634222027026
1,0,0,0,332,252,345,303,0.21986799704719068,simpleframe1634222027026
1,0,0,0,400,248,418,304,0.22072890628821948,simpleframe1634222027026
1,0,0,0,454,248,475,303,0.24475885450606374,simpleframe1634222032185
1,0,0,0,341,253,353,308,0.20435986609005002,simpleframe1634222047282
1,0,0,0,391,248,406,310,0.20020786519170308,simpleframe1634222052214
1,0,0,0,464,248,490,325,0.18725940981822675,simpleframe1634222057116
1,0,0,0,343,252,357,301,0.22836437925402575,simpleframe1634222086618
1,0,0,0,389,248,405,298,0.24241216651499076,simpleframe1634222091582
1,0,0,0,431,248,445,296,0.26805044724600796,simpleframe1634222096423
1,0,0,0,326,252,339,301,0.22598226563128296,simpleframe1634222101324
1,0,0,0,383,254,402,314,0.23468697937385485,simpleframe1634222106210
1,0,0,0,449,252,465,296,0.2977288433107952,simpleframe1634222159294
1,0,0,0,474,266,492,300,0.2888568509557695,simpleframe1634222202855
1,0,0,0,472,252,489,298,0.29784508121961556,simpleframe1634222387107
1,0,0,0,483,252,493,274,0.2825727277335648,simpleframe1634222769718
1,0,0,0,472,253,491,301,0.2829187513471678,simpleframe1634222777324
1,0,0,0,456,270,476,299,0.28956919245677054,simpleframe1634222777324
1,0,0,0,209,253,220,304,0.20683295178759792,simpleframe1634222799294
1,0,0,0,155,271,173,301,0.2298854362388088,simpleframe1634222799294
1,0,0,0,202,252,211,293,0.25520572146229,simpleframe1634222799294
1,0,0,0,171,253,184,304,0.21190131596513745,simpleframe1634222802868
1,0,0,0,197,271,213,301,0.21983853862195066,simpleframe1634222802868
1,0,0,0,163,252,173,293,0.26221761990493175,simpleframe1634222802868
1,0,0,0,119,253,135,304,0.22379720277355175,simpleframe1634222806391
1,0,0,0,236,272,250,302,0.2145248470263848,simpleframe1634222806391
1,0,0,0,124,252,136,294,0.2680986452511266,simpleframe1634222806391
1,0,0,0,67,249,85,301,0.24047598472686946,simpleframe1634222809905
1,0,0,0,280,272,294,303,0.21340340386140222,simpleframe1634222809905
1,0,0,0,84,249,98,292,0.2790807590782005,simpleframe1634222809905
1,0,0,0,15,249,34,301,0.2622239502540781,simpleframe1634222813394
1,0,0,0,326,272,343,304,0.2164318506540522,simpleframe1634222813394
1,0,0,0,406,249,420,290,0.2893395452118615,simpleframe1634222813394
1,0,0,0,361,272,380,304,0.22748945705064116,simpleframe1634222816909
1,0,0,0,368,252,380,293,0.2760809928764981,simpleframe1634222816909
1,0,0,0,407,270,430,305,0.22287782049766774,simpleframe1634222820443
1,0,0,0,327,252,338,293,0.26365191994543263,simpleframe1634222820443
1,0,0,0,468,273,493,315,0.21569405681295709,simpleframe1634222823965
1,0,0,0,286,252,295,293,0.25508182311673566,simpleframe1634222823965
1,0,0,0,242,252,251,294,0.24883906685816248,simpleframe1634222827482
1,0,0,0,192,252,201,295,0.24489247297627967,simpleframe1634222831008
1,0,0,0,141,252,151,298,0.24733458607593584,simpleframe1634222834582
1,0,0,0,99,249,113,294,0.2581912607567525,simpleframe1634222838117
1,0,0,0,46,249,62,295,0.2781462046926518,simpleframe1634222841635
1,0,0,0,4,252,9,299,0.294707482275373,simpleframe1634222845240
1,0,0,0,484,249,494,298,0.2839990046345824,simpleframe1634222848803
1,0,0,0,388,249,399,289,0.29231464904156296,simpleframe1634222852374
1,0,0,0,493,248,494,316,0.211239819193692,simpleframe1634222852374
1,0,0,0,358,253,371,299,0.26976739265078575,simpleframe1634222855948
1,0,0,0,460,249,486,319,0.22142484695370157,simpleframe1634222855948
1,0,0,0,355,253,381,342,0.22991991511373494,simpleframe1634222859471
1,0,0,0,276,255,297,351,0.13071238302963534,simpleframe1634222862978
1,0,0,0,173,255,197,351,0.12492449469117631,simpleframe1634222866518
1,0,0,0,424,257,458,397,0.10921127435017519,simpleframe1634222866518
1,0,0,0,70,255,101,351,0.13843191179560768,simpleframe1634222870060
1,0,0,0,326,255,352,369,0.11375554447674803,simpleframe1634222870060
1,0,0,0,244,255,267,357,0.1178541398468309,simpleframe1634222873589
1,0,0,0,157,255,183,353,0.12504321855725,simpleframe1634222877087
1,0,0,0,55,255,87,356,0.13657851893787518,simpleframe1634222880580
1,0,0,0,62,254,88,329,0.17380747790697626,simpleframe1634222976791
1,0,0,0,145,254,167,331,0.152950902718661,simpleframe1634222980974
1,0,0,0,229,254,245,331,0.1453922220603353,simpleframe1634222985160
1,0,0,0,311,254,332,330,0.15183251366683737,simpleframe1634222989527
1,0,0,0,19,254,46,328,0.18720952406046623,simpleframe1634222989527
1,0,0,0,381,254,404,328,0.16797229128772656,simpleframe1634222993743
1,0,0,0,99,254,123,331,0.162079125614271,simpleframe1634222993743
1,0,0,0,460,254,488,333,0.18591013662846445,simpleframe1634222997971
1,0,0,0,189,254,208,336,0.1467346919704345,simpleframe1634222997971
1,0,0,0,283,254,304,338,0.1470463741592555,simpleframe1634223002233
1,0,0,0,372,254,398,338,0.16104021019566614,simpleframe1634223006529
1,0,0,0,15,252,34,304,0.2643570301229398,simpleframe1634223242585
1,0,0,0,65,252,82,303,0.24779216560976686,simpleframe1634223246721
1,0,0,0,106,252,121,302,0.23495547855013987,simpleframe1634223250851
1,0,0,0,142,252,155,302,0.226239601332819,simpleframe1634223254972
1,0,0,0,168,252,179,301,0.2230066453838282,simpleframe1634223259130
1,0,0,0,181,252,193,300,0.22609630983895251,simpleframe1634223263428
1,0,0,0,187,252,201,301,0.22285161132991457,simpleframe1634223267625
1,0,0,0,403,252,418,295,0.28224554679150726,simpleframe1634223271809
1,0,0,0,192,252,204,302,0.21747707326427676,simpleframe1634223271809
1,0,0,0,368,252,381,296,0.2613240065153391,simpleframe1634223276063
1,0,0,0,193,252,204,302,0.2176093776389243,simpleframe1634223276063
1,0,0,0,336,252,349,297,0.24627980824257512,simpleframe1634223280249
1,0,0,0,192,252,203,302,0.21853078120256414,simpleframe1634223280249
1,0,0,0,317,252,331,299,0.23324471591764134,simpleframe1634223284412
1,0,0,0,191,252,203,301,0.21956472553207426,simpleframe1634223284412
1,0,0,0,304,252,318,302,0.2200747810933243,simpleframe1634223288579
1,0,0,0,192,252,203,301,0.22023952381205472,simpleframe1634223288579
1,0,0,0,298,252,310,303,0.2145544693907715,simpleframe1634223292734
1,0,0,0,167,252,181,300,0.22852390615331838,simpleframe1634223292734
1,0,0,0,297,252,308,301,0.2132328913540456,simpleframe1634223296871
1,0,0,0,131,252,145,299,0.24355874796939087,simpleframe1634223296871
1,0,0,0,302,252,316,303,0.2143752815912419,simpleframe1634223301032
1,0,0,0,411,252,426,294,0.2890420264902843,simpleframe1634223301032
1,0,0,0,94,252,109,297,0.26311585166180396,simpleframe1634223301032
1,0,0,0,353,252,364,303,0.2254667915812887,simpleframe1634223305222
1,0,0,0,376,252,389,294,0.27183506950279934,simpleframe1634223305222
1,0,0,0,59,252,74,296,0.2872203022630946,simpleframe1634223305222
1,0,0,0,404,252,420,291,0.23932075025572877,simpleframe1634223309374
1,0,0,0,341,252,352,294,0.25974907538112363,simpleframe1634223309374
1,0,0,0,450,251,469,297,0.2571317062097249,simpleframe1634223313547
1,0,0,0,315,252,323,294,0.256748963214797,simpleframe1634223313547
1,0,0,0,298,252,307,293,0.25878514690685084,simpleframe1634223317641
1,0,0,0,291,252,300,287,0.25882239853362043,simpleframe1634223321735
1,0,0,0,283,252,292,288,0.25844903899412297,simpleframe1634223325875
1,0,0,0,289,252,302,300,0.25581567735246763,simpleframe1634223330061
1,0,0,0,320,252,331,305,0.20951458929798086,simpleframe1634223334211
1,0,0,0,367,253,380,309,0.2079333622785302,simpleframe1634223338323
1,0,0,0,422,253,439,315,0.20994585652964376,simpleframe1634223342415
1,0,0,0,490,253,499,319,0.21955792132423121,simpleframe1634223346594
1,0,0,0,438,253,462,323,0.19479056541670992,simpleframe1634223366943
1,0,0,0,386,253,404,320,0.1860183328433796,simpleframe1634223370936
1,0,0,0,342,253,356,315,0.18613178604206584,simpleframe1634223374928
1,0,0,0,314,253,329,312,0.19049916019240107,simpleframe1634223378907
1,0,0,0,305,253,320,306,0.20422191671200138,simpleframe1634223382950
1,0,0,0,301,252,315,306,0.2057044514252922,simpleframe1634223386959
1,0,0,0,298,252,311,300,0.20440612141430378,simpleframe1634223390947
1,0,0,0,337,252,351,305,0.2121225008237628,simpleframe1634223394954
1,0,0,0,383,253,399,306,0.22239877760251103,simpleframe1634223398929
1,0,0,0,486,263,496,299,0.2755381551565837,simpleframe1634223402940
1,0,0,0,436,253,455,308,0.23670644450653355,simpleframe1634223402940
1,0,0,0,441,268,460,305,0.24787255908704592,simpleframe1634223406967
1,0,0,0,399,269,418,309,0.21950259387484616,simpleframe1634223410970
1,0,0,0,355,269,372,310,0.2014722570187347,simpleframe1634223414999
1,0,0,0,322,269,336,309,0.19631692602435535,simpleframe1634223419045
1,0,0,0,307,269,319,309,0.19663882079110803,simpleframe1634223423133
1,0,0,0,300,268,314,306,0.19842314204523506,simpleframe1634223427297
1,0,0,0,297,268,308,305,0.19669373500473145,simpleframe1634223431432
1,0,0,0,482,253,498,321,0.2160029397933188,simpleframe1634223435588
1,0,0,0,291,268,306,292,0.1959812763185618,simpleframe1634223435588
1,0,0,0,448,253,474,324,0.1946779962859072,simpleframe1634223439720
1,0,0,0,290,268,306,292,0.19486776061905953,simpleframe1634223439720
1,0,0,0,413,254,438,326,0.1793388687279507,simpleframe1634223443884
1,0,0,0,316,268,330,307,0.20197357808600136,simpleframe1634223443884
1,0,0,0,390,254,412,326,0.17317628138818253,simpleframe1634223448039
1,0,0,0,371,269,387,309,0.2102620191765093,simpleframe1634223448039
1,0,0,0,373,253,389,325,0.17272466199430636,simpleframe1634223452248
1,0,0,0,425,269,444,310,0.2243932123754241,simpleframe1634223452248
1,0,0,0,350,253,367,321,0.1763818684352253,simpleframe1634223456387
1,0,0,0,476,269,498,310,0.24459097631331558,simpleframe1634223456387
1,0,0,0,331,253,348,317,0.18131060143164285,simpleframe1634223460564
1,0,0,0,310,253,326,313,0.1868753373764004,simpleframe1634223464739
1,0,0,0,304,253,318,308,0.19908216257232386,simpleframe1634223468938
1,0,0,0,298,253,312,302,0.19949620131200396,simpleframe1634223473114
1,0,0,0,294,253,308,305,0.19811371741690703,simpleframe1634223477343
1,0,0,0,291,253,306,292,0.19746338172590538,simpleframe1634223481566
1,0,0,0,289,253,305,291,0.19711332036162538,simpleframe1634223485742
1,0,0,0,290,253,304,302,0.197645141582918,simpleframe1634223489950
1,0,0,0,298,253,313,304,0.20014652259302024,simpleframe1634223494154
1,0,0,0,337,253,350,308,0.2049652366196591,simpleframe1634223498322
1,0,0,0,378,253,393,310,0.2095859345203714,simpleframe1634223502449
1,0,0,0,419,253,439,311,0.21942159959253907,simpleframe1634223506562
1,0,0,0,460,253,481,311,0.23408745734933997,simpleframe1634223510637
1,0,0,0,2,254,30,327,0.19563239693186898,simpleframe1634223572182
1,0,0,0,64,253,87,325,0.18107364592047392,simpleframe1634223576457
1,0,0,0,27,256,63,358,0.17246689360357123,simpleframe1634223580526
1,0,0,0,141,252,154,298,0.24463677481796542,simpleframe1634225043065
1,0,0,0,299,252,310,291,0.26954579102168774,simpleframe1634225051744
1,0,0,0,307,251,317,289,0.28194018099603574,simpleframe1634225069242
1,0,0,0,44,252,57,296,0.29546432184417964,simpleframe1634225086548
1,0,0,0,180,252,190,291,0.269026067306686,simpleframe1634225086548
1,0,0,0,37,254,56,308,0.2838238820728915,simpleframe1634225095148
1,0,0,0,102,254,116,303,0.2827614329686299,simpleframe1634225095148
1,0,0,0,213,249,231,314,0.2691815965177344,simpleframe1634225139004
1,0,0,0,210,257,238,386,0.14429725919092337,simpleframe1634225149522
1,0,0,0,296,256,325,368,0.11241693034876357,simpleframe1634225160046
1,0,0,0,415,257,452,381,0.11750730573459277,simpleframe1634225170480
1,0,0,0,479,248,493,313,0.2223948266793797,simpleframe1634225626243
1,0,0,0,414,249,428,294,0.27217884569352707,simpleframe1634225706925
1,0,0,0,414,249,428,294,0.27229153634201325,simpleframe1634225714909
1,0,0,0,414,249,428,294,0.272291536032807,simpleframe1634225723034
1,0,0,0,446,249,462,295,0.2809917599587523,simpleframe1634225731043
1,0,0,0,4,253,25,282,0.24710711038782773,simpleframe1634225739005
1,0,0,0,31,253,52,286,0.22952709681312972,simpleframe1634225746820
1,0,0,0,43,253,64,283,0.21991643396708163,simpleframe1634225754705
1,0,0,0,56,253,70,285,0.22085012112019864,simpleframe1634225762595
1,0,0,0,69,253,86,286,0.2277460280160447,simpleframe1634225770382
1,0,0,0,111,253,123,287,0.23164923624990633,simpleframe1634225778139
1,0,0,0,174,252,185,301,0.22415080986929856,simpleframe1634225785916
1,0,0,0,232,252,242,300,0.2190288181392102,simpleframe1634225793819
1,0,0,0,280,253,292,303,0.21361129534567636,simpleframe1634225801614
1,0,0,0,331,253,343,307,0.2064444518015548,simpleframe1634225809402
1,0,0,0,400,248,417,312,0.19767411949245073,simpleframe1634225817329
1,0,0,0,458,249,476,298,0.27316856310093973,simpleframe1634226203372
1,0,0,0,465,249,485,300,0.26424138603581543,simpleframe1634226230834
1,0,0,0,462,249,479,296,0.2868875991474536,simpleframe1634226367965
1,0,0,0,457,249,474,295,0.28920051725374324,simpleframe1634226450657
1,0,0,0,477,249,497,299,0.27472596711258906,simpleframe1634226606919
1,0,0,0,268,265,277,282,0.286943121503143,simpleframe1634226722752
1,0,0,0,313,252,324,291,0.27413111666282575,simpleframe1634226731427
1,0,0,0,75,252,90,298,0.2703238957307706,simpleframe1634226731427
1,0,0,0,248,265,259,282,0.23490973062993778,simpleframe1634226731427
1,0,0,0,341,249,352,286,0.29423323763086096,simpleframe1634226740080
1,0,0,0,27,252,44,297,0.2934033440709094,simpleframe1634226740080
1,0,0,0,237,265,248,282,0.2313285586838119,simpleframe1634226740080
1,0,0,0,85,252,99,296,0.27597026595250534,simpleframe1634226740080
1,0,0,0,232,265,243,282,0.2301824877695218,simpleframe1634226748676
1,0,0,0,90,252,104,297,0.26878906717039736,simpleframe1634226748676
1,0,0,0,230,265,242,282,0.23013515191725006,simpleframe1634226757301
1,0,0,0,92,252,105,297,0.2651330706478253,simpleframe1634226757301
1,0,0,0,235,265,246,282,0.23135980521554764,simpleframe1634226765919
1,0,0,0,93,252,106,298,0.2626048056382406,simpleframe1634226765919
1,0,0,0,270,265,281,282,0.24040295087856822,simpleframe1634226774482
1,0,0,0,93,252,105,298,0.2626771979218476,simpleframe1634226774482
1,0,0,0,303,264,314,294,0.251670834699126,simpleframe1634226783079
1,0,0,0,93,252,104,298,0.26279015257660115,simpleframe1634226783079
1,0,0,0,334,264,346,293,0.2653011503642938,simpleframe1634226791654
1,0,0,0,94,252,105,298,0.2629751654292331,simpleframe1634226791654
1,0,0,0,439,268,463,316,0.27921748261164037,simpleframe1634226800423
1,0,0,0,263,249,273,284,0.2953737483315929,simpleframe1634226835583
1,0,0,0,429,253,446,308,0.23605716357171083,simpleframe1634226835583
1,0,0,0,263,249,273,284,0.29535949127154104,simpleframe1634226844583
1,0,0,0,453,253,472,312,0.22935156011255356,simpleframe1634226844583
1,0,0,0,263,249,273,284,0.29537789705891204,simpleframe1634226853612
1,0,0,0,470,253,491,316,0.22621379908605055,simpleframe1634226853612
1,0,0,0,438,253,458,309,0.2335349106230039,simpleframe1634226853612
1,0,0,0,263,249,273,283,0.2957640251634511,simpleframe1634226862619
1,0,0,0,415,253,431,302,0.24055846551256008,simpleframe1634226862619
1,0,0,0,387,252,402,285,0.2506230709378001,simpleframe1634226862619
1,0,0,0,263,249,273,283,0.2957640247676708,simpleframe1634226871592
1,0,0,0,365,252,379,284,0.2616942977704872,simpleframe1634226871592
1,0,0,0,343,252,355,282,0.2740640284450296,simpleframe1634226871592
1,0,0,0,275,252,286,288,0.28137310933428017,simpleframe1634226880741
1,0,0,0,328,252,339,290,0.28549848220962093,simpleframe1634226880741
1,0,0,0,305,252,315,287,0.299761520230529,simpleframe1634226880741
1,0,0,0,168,254,188,325,0.25457552810670286,simpleframe1634226889804
1,0,0,0,78,255,105,341,0.17296227878119047,simpleframe1634226898751
1,0,0,0,58,249,75,303,0.2549894517030177,simpleframe1634226898751
1,0,0,0,120,249,139,310,0.21377165056319483,simpleframe1634226898751
1,0,0,0,337,256,363,363,0.14199229869250218,simpleframe1634226898751
1,0,0,0,97,249,117,310,0.21774268110599052,simpleframe1634226898751
1,0,0,0,40,248,64,323,0.18326263471643167,simpleframe1634226907666
1,0,0,0,71,249,89,313,0.20036028330808184,simpleframe1634226907666
1,0,0,0,121,249,139,310,0.19398647654223716,simpleframe1634226907666
1,0,0,0,225,254,247,336,0.14043355909638114,simpleframe1634226907666
1,0,0,0,387,256,414,373,0.11835856783770446,simpleframe1634226907666
1,0,0,0,97,249,117,310,0.19738315029946818,simpleframe1634226907666
1,0,0,0,40,248,64,323,0.18326260058316976,simpleframe1634226916659
1,0,0,0,97,254,119,332,0.1623087792409686,simpleframe1634226916659
1,0,0,0,111,249,129,269,0.20108024368768213,simpleframe1634226916659
1,0,0,0,160,254,180,324,0.16580568581760624,simpleframe1634226916659
1,0,0,0,266,255,289,346,0.1299725833476635,simpleframe1634226916659
1,0,0,0,112,254,133,323,0.17532394939824753,simpleframe1634226916659
1,0,0,0,25,248,51,326,0.18326260295556987,simpleframe1634226925856
1,0,0,0,131,255,162,364,0.12297279874636988,simpleframe1634226925856
1,0,0,0,101,248,120,310,0.2010802458498949,simpleframe1634226925856
1,0,0,0,93,248,114,315,0.1892997388490469,simpleframe1634226925856
1,0,0,0,163,254,188,341,0.1421045273141871,simpleframe1634226925856
1,0,0,0,55,255,83,341,0.15713081875045548,simpleframe1634226934921
1,0,0,0,228,257,264,401,0.09227744487667708,simpleframe1634226934921
1,0,0,0,79,249,100,315,0.19106440307997574,simpleframe1634226934921
1,0,0,0,106,254,128,327,0.16764890567163315,simpleframe1634226934921
1,0,0,0,252,255,275,354,0.12101010987925964,simpleframe1634226934921
1,0,0,0,142,255,171,358,0.12250629487770982,simpleframe1634226944181
1,0,0,0,425,259,482,439,0.0912449799447789,simpleframe1634226944181
1,0,0,0,79,249,100,315,0.19105964111345838,simpleframe1634226944181
1,0,0,0,53,249,77,320,0.18578718991768425,simpleframe1634226944181
1,0,0,0,337,256,361,368,0.11568877896962801,simpleframe1634226944181
1,0,0,0,248,256,275,373,0.10631122482075435,simpleframe1634226953263
1,0,0,0,446,257,484,399,0.11173257148909141,simpleframe1634226953263
1,0,0,0,195,254,217,333,0.1461337498706623,simpleframe1634226953263
1,0,0,0,78,249,100,314,0.1916826880908483,simpleframe1634226953263
1,0,0,0,53,249,77,320,0.18578719090778353,simpleframe1634226953263
1,0,0,0,388,257,417,383,0.11213847945788041,simpleframe1634226953263
1,0,0,0,359,257,391,382,0.10835287164258395,simpleframe1634226962328
1,0,0,0,468,257,499,398,0.11593805594032502,simpleframe1634226962328
1,0,0,0,259,255,283,348,0.12687982022678937,simpleframe1634226962328
1,0,0,0,78,249,100,314,0.1916826874804162,simpleframe1634226962328
